acuracia,loss,frr,fpr, removed, n_clf, tp_removed
0.09825051553249518, 2.3036959122288754, 0.8944041643372586, 0.40467750686587217, 0,10, 0
0.22583649304862635, 2.0987192992023593, 0.806326135506583, 0.5260357270646774, 3,10, 3
0.3846205015632276, 1.8361701261781729, 0.6871792422098837, 0.3969949035326277, 2,10, 2
0.4144216058005721, 1.6622530011764245, 0.6682527408361529, 0.4464852349578228, 2,10, 2
0.5166633406505687, 1.463256455505455, 0.5484628415251666, 0.35196996744050496, 1,10, 1
0.6014102308255171, 1.2663547791861565, 0.4865139070568096, 0.3104184924450589, 4,10, 4
0.634603871482738, 1.0946232500160797, 0.5138363775150927, 0.3544125188477556, 2,10, 2
0.669327479545001, 1.017442243268861, 0.47901083038513675, 0.31152031537387503, 1,10, 1
0.6977981773431784, 0.9439518698696604, 0.433906526168159, 0.25233542362328704, 1,10, 1
0.7046497705048892, 0.9226322255196391, 0.4318388423041668, 0.2715373834782588, 0,10, 0
0.6860906006785072, 0.9171366887223162, 0.4391496831582467, 0.27922077371798637, 0,10, 0
0.7285305660879399, 0.8520770905863277, 0.37793330149154497, 0.24370853434951248, 4,10, 4
0.7622563693208275, 0.8105997225341122, 0.36352568125872503, 0.2370987248580379, 2,10, 2
0.7238741435508548, 0.8007188206667418, 0.3621010002615908, 0.23380295016759217, 3,10, 3
0.7557373777689084, 0.7718074298601488, 0.35348038679475285, 0.22858339169209038, 1,10, 1
0.7880662542406706, 0.7336180458746776, 0.3361255019800077, 0.23352066084529569, 0,10, 0
0.792789197099714, 0.7040143241285103, 0.3254930861851446, 0.22509011059623849, 0,10, 0
0.8007051154127586, 0.6800869637636789, 0.3287883240262957, 0.2289523774728654, 0,10, 0
0.8020355218519257, 0.6847121695652829, 0.34705633707902606, 0.23773416199862074, 1,10, 1
0.8111488059602209, 0.6586071271735235, 0.32076839205683233, 0.2175950834409209, 1,10, 1
0.8227898623029335, 0.6148691750501516, 0.2972000167545296, 0.21259799613178543, 2,10, 2
0.8225237810151002, 0.6134919996139309, 0.2904002341548308, 0.2102727219937933, 3,10, 3
0.8229229029468502, 0.6022027561591785, 0.2981973425256547, 0.21338975514516575, 0,10, 0
0.8271802035521852, 0.5894825292146462, 0.2792572851322248, 0.21095087646315822, 0,10, 0
0.8325018293088539, 0.5710314744977533, 0.26775145095425446, 0.21011495290351495, 0,10, 0
0.8277788864498105, 0.5745976010112176, 0.2672661719198143, 0.2080746573206618, 0,10, 0
0.8316370651233952, 0.5566808362238046, 0.2617777100334593, 0.20560115939993925, 0,10, 0
0.8281114880596022, 0.5617015252027238, 0.29060415174703097, 0.21705719495287493, 1,10, 1
0.8342978780017295, 0.5370029145478936, 0.26579898933360047, 0.2024012584662445, 1,10, 1
0.8362269673385219, 0.5296403002659316, 0.27223924305167047, 0.2096785125075244, 2,10, 2
0.834563959289563, 0.5263921974456515, 0.2651319989555962, 0.20357289344862586, 0,10, 0
0.8362934876604803, 0.5202549045439028, 0.2800387891440463, 0.2116931145058275, 1,10, 1
0.8386216989290228, 0.5095659736894464, 0.2590902023185111, 0.20164484933609358, 0,10, 0
0.8432781214661079, 0.49192676444895134, 0.25080968156855904, 0.1996221674503005, 0,10, 0
0.8459389343444422, 0.49338740638081746, 0.2379785774376096, 0.19611414304473473, 1,10, 1
0.8464045765981507, 0.4850497596510466, 0.24803665294056232, 0.19623381107714702, 1,10, 1
0.8470032594957759, 0.4812611174089069, 0.2447293036513923, 0.2004107506100787, 0,10, 0
0.8469367391738176, 0.47624304741141105, 0.24561656792434555, 0.19667303977105044, 0,10, 0
0.847934544003193, 0.46976511539643623, 0.23692020661242538, 0.19366315049623825, 1,10, 1
0.8496640723741102, 0.4656712086988414, 0.23126543725747253, 0.19118452310895045, 1,10, 1
0.8491319097984434, 0.4649954997129146, 0.23214877106112833, 0.19272577017609813, 1,10, 1
0.8476019423934011, 0.4642040660968461, 0.2471369530660572, 0.1958402562374607, 0,10, 0
0.8529235681500699, 0.4541520766575436, 0.23286492755425767, 0.19074579801301733, 0,10, 0
0.8499301536619437, 0.44985684345362825, 0.2370568781248517, 0.18499061953756296, 0,10, 0
0.8525909665402781, 0.4446846138414551, 0.22057749165887125, 0.18726989163215513, 0,10, 0
0.8513270804230693, 0.4426106802678817, 0.23555077657083195, 0.18589594799021492, 0,10, 0
0.8527905275061531, 0.43823690473705323, 0.2386812991273474, 0.19008814040479233, 0,10, 0
0.8556509013503625, 0.4294917040731086, 0.23707284007394722, 0.18570952454547168, 1,10, 1
0.857579990687155, 0.42665464305209283, 0.21937405166161067, 0.1839130219155381, 2,10, 2
0.8591099580921971, 0.4245607484160556, 0.21482835646374576, 0.18122997271020055, 0,10, 0
0.8604403645313643, 0.41854488692539904, 0.21398196215537166, 0.184108742621915, 0,10, 0
0.8595756003459056, 0.42021828383330573, 0.20832048945556614, 0.18012727617465402, 0,10, 0
0.861305128716823, 0.4172236122795193, 0.20858552453591717, 0.17803085450766204, 1,10, 1
0.8634337790194905, 0.4135866096183581, 0.21110149390747576, 0.17447209345821588, 0,10, 0
0.8637663806292822, 0.4119752544069383, 0.20598570428111668, 0.1719921992458299, 1,10, 1
0.8632342180536153, 0.4063423670757791, 0.21299768667460894, 0.18005834997415454, 0,10, 0
0.8648307057806159, 0.40548449373706963, 0.20689284326194407, 0.17394758388524198, 1,10, 1
0.8662276325417415, 0.40316295861439605, 0.20529310780420368, 0.17392947237911252, 1,10, 1
0.8660280715758665, 0.40290921685762227, 0.20308434800286565, 0.17211211058974993, 0,10, 0
