acuracia,loss,frr,fpr, removed, n_clf, tp_removed
0.09825051553249518, 0.0, 0.8944041643372586, 0.40467750686587217, 0,0, 0
0.3005388146078627, 0.0, 0.7441064720675672, 0.3423446272266824, 0,0, 0
0.3716490387813477, 0.0, 0.6871431131128767, 0.36063193588031, 0,0, 0
0.5388146078627021, 0.0, 0.5426296867217371, 0.3942044269095594, 0,0, 0
0.5135368855185259, 0.0, 0.5740259791674355, 0.4292041604443695, 0,0, 0
0.557174216723209, 0.0, 0.529564631990277, 0.42061573198574975, 0,0, 0
0.6608793986562895, 0.0, 0.4581215408378137, 0.3585199192966033, 0,0, 0
0.6340717089070711, 0.0, 0.5312791532492117, 0.39318305314184876, 0,0, 0
0.6950043238209273, 0.0, 0.4784818141575372, 0.36244181985196255, 0,0, 0
0.7156256236280184, 0.0, 0.49841588428451655, 0.3773609648716368, 0,0, 0
0.7611920441694938, 0.0, 0.4512477607105535, 0.3388708227483482, 0,0, 0
0.7512805161976984, 0.0, 0.45097238931495065, 0.3286569044326664, 0,0, 0
0.7377103705181933, 0.0, 0.49326653761139533, 0.34316874775803347, 0,0, 0
0.7333200292689417, 0.0, 0.5032464650221561, 0.349965815643132, 0,0, 0
0.667464910530167, 0.0, 0.45540171495431936, 0.36978802124407806, 0,0, 0
0.6890840151666334, 0.0, 0.42352958397849455, 0.3504747368608897, 0,0, 0
0.7294618505953568, 0.0, 0.38007306880446406, 0.3079791564636705, 0,0, 0
0.7319231025078161, 0.0, 0.4018899394611726, 0.3280814279325209, 0,0, 0
0.6474422936207012, 0.0, 0.4592021835553134, 0.34549348954457865, 0,0, 0
0.6072640191578528, 0.0, 0.5247102589881792, 0.39796173708643123, 0,0, 0
0.6711235282378767, 0.0, 0.4962835195631022, 0.38821694499181253, 0,0, 0
0.5914321825317634, 0.0, 0.5347539759310613, 0.38568427494223856, 0,0, 0
0.6858245193906739, 0.0, 0.4695443473544708, 0.3823693588085318, 0,0, 0
0.7166899487793521, 0.0, 0.44403365099603426, 0.3444821230682271, 0,0, 0
0.7097718352956829, 0.0, 0.4393714271959447, 0.33911526478599635, 0,0, 0
0.6785072839752544, 0.0, 0.4159262833619605, 0.3395798156914129, 0,0, 0
0.39599547661810686, 0.0, 0.6436878703719521, 0.46269241165755753, 0,0, 0
0.6326082618239872, 0.0, 0.47859331222835716, 0.3644533419882435, 0,0, 0
0.6727200159648773, 0.0, 0.4943590418118367, 0.3618386621335594, 0,0, 0
0.6985299008847203, 0.0, 0.41669294471890006, 0.3335731710246118, 0,0, 0
0.6909465841814675, 0.0, 0.43998699613823566, 0.35372352056285605, 0,0, 0
0.7174881926428524, 0.0, 0.4315261707429671, 0.34357742571258554, 0,0, 0
0.7536752477881993, 0.0, 0.39342478992241486, 0.3320505444321492, 0,0, 0
0.7661810683163707, 0.0, 0.3803696708861436, 0.32361630364342725, 0,0, 0
0.7671123528237876, 0.0, 0.38736336265667964, 0.3219791061866026, 0,0, 0
0.7711035721412892, 0.0, 0.36245492657073003, 0.3217028670330515, 0,0, 0
0.6022749950109758, 0.0, 0.5023248808802157, 0.33278847734369954, 0,0, 0
0.774230027273332, 0.0, 0.35159969998007495, 0.30737074726452773, 0,0, 0
0.770704450209539, 0.0, 0.36148596950764883, 0.31281636771463384, 0,0, 0
0.7467571343045301, 0.0, 0.34055314218525146, 0.30585340285527174, 0,0, 0
0.7466906139825716, 0.0, 0.34388647551858476, 0.30407666280043855, 0,0, 0
0.7804164172154593, 0.0, 0.33725034986413455, 0.3013817468871597, 0,0, 0
0.7848732787866693, 0.0, 0.3335738792758992, 0.2979306826649042, 0,0, 0
0.7776890840151667, 0.0, 0.33775828934900576, 0.3049833533215296, 0,0, 0
0.7854054413623361, 0.0, 0.3326436467177597, 0.29499959738555964, 0,0, 0
0.7787534091665004, 0.0, 0.33605481887893185, 0.30420608307967967, 0,0, 0
0.7865362868356283, 0.0, 0.3347935762455962, 0.2958203616336721, 0,0, 0
0.7921239938801303, 0.0, 0.31628886034957593, 0.2799527328246898, 0,0, 0
0.7933213596753809, 0.0, 0.32096478627550185, 0.29002340709261765, 0,0, 0
0.7936539612851726, 0.0, 0.3109647862755019, 0.2794005558356061, 0,0, 0
0.7911927093727134, 0.0, 0.32373885044662487, 0.2913081545300995, 0,0, 0
0.7947848067584647, 0.0, 0.3142061282668439, 0.28540848889637505, 0,0, 0
0.7955165303000067, 0.0, 0.31661856694410134, 0.28898267613335743, 0,0, 0
0.794651766114548, 0.0, 0.30250352269631375, 0.2732985152923167, 0,0, 0
0.7910596687287966, 0.0, 0.31950352269631377, 0.2897334056475116, 0,0, 0
0.78686888844542, 0.0, 0.31692999328454907, 0.278604675844437, 0,0, 0
0.7949178474023815, 0.0, 0.2942297131725043, 0.2714317545387336, 0,0, 0
0.7947182864365063, 0.0, 0.30339637983917095, 0.2773021263359472, 0,0, 0
0.7961152131976319, 0.0, 0.3000114240869585, 0.27365395149644867, 0,0, 0
0.795583050621965, 0.0, 0.30115428122981563, 0.28260576344850924, 0,0, 0
0.7951839286902148, 0.0, 0.3040373534789986, 0.28390389652692616, 0,0, 0
0.48586443158384884, 0.0, 0.626861497725802, 0.426243174850889, 0,0, 0
0.7730326614780816, 0.0, 0.3299611986728014, 0.3128431123539709, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5792849754388893, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5800516189479731, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5803208777503662, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5732646097188594, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5841109301739992, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5794092133691274, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5816336589852438, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5810844520586411, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5818369531592963, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5790376401274875, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5793720325014955, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5771019642391266, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5815693014487207, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5763836389576898, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5778766206040755, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5790181699976202, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.578311923360941, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5783389216112905, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5807866711972232, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5811505336135457, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5778478368076531, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5805026215886335, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5830043938300391, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5797114943517966, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5761829352755178, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5825854899359265, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5791073422189625, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5810417944194913, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5806414583128569, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5818602611671365, 0,0, 0
0.10111088937670458, 0.0, 0.9116167084157132, 0.5783726324912143, 0,0, 0
