acuracia,loss,frr,fpr, removed, n_clf, tp_removed
0.09825051553249518, 2.3036959164792696, 0.8944041643372586, 0.3510638335706202, 0,0, 0
0.10177609259628817, 2.306408278030018, 0.8762195636918735, 0.4817094830219586, 0,3, 0
0.09991352358145414, 2.307171799247948, 0.9273376082964652, 0.5205137118981831, 0,7, 0
0.09991352358145414, 2.3040754755583857, 0.9273376082964652, 0.5218866987858892, 0,5, 0
0.10051220647907935, 2.3092256526481383, 0.8777699163158681, 0.5062289871533072, 0,5, 0
0.10051220647907935, 2.360892218925881, 0.8777699163158681, 0.506652272895156, 0,4, 0
0.10051220647907935, 2.3187293192111653, 0.8777699163158681, 0.5079362026299027, 0,5, 0
0.10024612519124593, 2.305112227481306, 0.88033626681359, 0.49911428673476466, 0,8, 0
0.11508015698795983, 2.3280351054903945, 0.8806821350459012, 0.4142508237687275, 0,4, 0
0.10024612519124593, 2.3363710139664176, 0.88033626681359, 0.49629814554448115, 0,9, 0
0.10024612519124593, 2.471678110318199, 0.88033626681359, 0.49252831486126547, 0,3, 0
0.10024612519124593, 2.417268061220769, 0.88033626681359, 0.49571643743746996, 0,3, 0
0.09878267810816205, 2.310795507935051, 0.9000015148416551, 0.5123328877278699, 0,4, 0
0.09904875939599547, 2.313371905308002, 0.8938837418790088, 0.5046448959401679, 0,8, 0
0.09904875939599547, 2.3686238229770367, 0.8938837418790088, 0.5045302402705915, 0,10, 0
0.10510210869420608, 2.3204648466648825, 0.8867848685298862, 0.4717226289707902, 0,6, 0
0.09958092197166234, 2.429268663676367, 0.8933638062721464, 0.5136671651156549, 0,5, 0
0.09878267810816205, 2.3160850349589435, 0.9000015148416551, 0.5107864949142109, 0,7, 0
0.10111088937670458, 2.303423434430505, 0.9116167084157132, 0.5132050606506658, 0,11, 0
0.09991352358145414, 2.308529816360235, 0.9273376082964652, 0.5190970836422507, 0,6, 0
0.09991352358145414, 2.348249328736733, 0.9273376082964652, 0.5216180111580304, 0,9, 0
0.10111088937670458, 2.3132277960026486, 0.9116167084157132, 0.5139803422897964, 0,10, 0
0.10051220647907935, 2.3114200766782975, 0.8777699163158681, 0.5074427192007842, 0,8, 0
0.09991352358145414, 2.311149941307179, 0.9273376082964652, 0.5198371281106487, 0,4, 0
0.09991352358145414, 2.3967587874097944, 0.9273376082964652, 0.5212316749338598, 0,9, 0
0.09991352358145414, 2.3088642618323583, 0.9273376082964652, 0.5207302638201214, 0,9, 0
0.0996474422936207, 2.3665032489629816, 0.9424463317291131, 0.5162527088086533, 0,9, 0
0.09958092197166234, 2.302080507614033, 0.8933638062721464, 0.5126526637726518, 0,7, 0
0.09904875939599547, 2.320906083312473, 0.8938837418790088, 0.5069952877910215, 0,6, 0
0.0896028736779086, 2.325183104423597, 0.8957161879643415, 0.3820429373267968, 0,9, 0
0.09958092197166234, 2.302566572378505, 0.8933638062721464, 0.5140302538880106, 0,10, 0
0.09904875939599547, 2.306885614641284, 0.8938837418790088, 0.5023059745986395, 0,12, 0
0.09991352358145414, 2.3019587826302197, 0.9273376082964652, 0.5219014489048529, 0,8, 0
0.12505820528171357, 2.3034923958110687, 0.874635371487614, 0.3423510845662078, 0,6, 0
0.10017960486928756, 2.3028494093872185, 0.8835487229879121, 0.5078417741768322, 0,14, 0
0.10097784873278787, 2.3027694587546383, 0.8896953824485279, 0.5072597123478207, 0,11, 0
0.10097784873278787, 2.3028254134207913, 0.8896953824485279, 0.5072869459074291, 0,6, 0
0.10097784873278787, 2.3030669616382533, 0.8896953824485279, 0.5054815524665972, 0,5, 0
0.09991352358145414, 2.3045572812532003, 0.9273376082964652, 0.5222099222189535, 0,9, 0
0.09991352358145414, 2.305505867165529, 0.9273376082964652, 0.5245113901898015, 0,8, 0
0.09991352358145414, 2.3051339442054486, 0.9273376082964652, 0.5202889940183126, 0,7, 0
0.09991352358145414, 2.3076525405678754, 0.9273376082964652, 0.5195681584534362, 0,11, 0
0.09991352358145414, 2.309822061426156, 0.9273376082964652, 0.5237377830829931, 0,2, 0
0.09991352358145414, 2.30778136756426, 0.9273376082964652, 0.5218241592786166, 0,10, 0
0.09991352358145414, 2.310291541167491, 0.9273376082964652, 0.5205498725346159, 0,6, 0
0.09991352358145414, 2.3051488106894507, 0.9273376082964652, 0.5214699271424554, 0,11, 0
0.09991352358145414, 2.304611497698355, 0.9273376082964652, 0.5210793476182781, 0,7, 0
0.09991352358145414, 2.30562256109387, 0.9273376082964652, 0.5257379225785259, 0,9, 0
0.09904875939599547, 2.305814736507804, 0.8938837418790088, 0.5042773924149286, 0,8, 0
0.09904875939599547, 2.3041129512383396, 0.8938837418790088, 0.5085619746729848, 0,5, 0
0.0996474422936207, 2.304529498137773, 0.9424463317291131, 0.5169755965960483, 0,8, 0
