acuracia,loss,frr,fpr, removed, n_clf, tp_removed
0.09825051553249518, 2.3036959122288754, 0.8944041643372586, 0.40467750686587217, 0,0, 0
0.30220182265682166, 1.9962254646675621, 0.8008469028330261, 0.5204731350323006, 0,0, 0
0.6007450276059336, 1885859.5601961745, 0.5055767835311338, 0.3909556341187575, 0,6, 0
0.7436971994944456, 2.0683722478587065, 0.41125341551054556, 0.33803773583350766, 0,9, 0
0.7646511009113284, 1.9444175823389995, 0.39425933833954774, 0.31551041254231993, 0,7, 0
0.18173351959023482, 1424.1178400916015, 0.8207394589702485, 0.5506195483764397, 0,6, 0
0.21506020089137232, 997.4068465437439, 0.7464475264892968, 0.5200935907602693, 0,9, 0
0.31178074901882524, 300.8714515505903, 0.7214828631264725, 0.502792612126559, 0,6, 0
0.23162376105900354, 145.6183271285368, 0.7582704366233297, 0.5193009528383187, 0,2, 0
0.38754739572939534, 187.63109031990044, 0.6537848951969607, 0.4716631995773593, 0,7, 0
0.41289163839552984, 210.2427747969206, 0.6612245706411501, 0.45385057898253256, 0,7, 0
0.46185059535688155, 169.62360983555044, 0.6078573287231447, 0.4164090685845864, 0,9, 0
0.48865828510609993, 164.5907567789255, 0.5635863223196983, 0.4027198093267459, 0,4, 0
0.4241335728064924, 94.53614296021351, 0.5924979128301628, 0.41317921989166195, 0,4, 0
0.46530965209871616, 81.06861718941033, 0.5890152381203623, 0.40028148771354166, 1,6, 0
0.4954433579458525, 67.97842200207509, 0.5497534170060058, 0.3945343467288167, 0,3, 0
0.49032129315505885, 88.34150497768478, 0.5422365631352375, 0.3983763304472736, 0,10, 0
0.5109425929621499, 106.21092921077778, 0.5568866610399646, 0.39690306755727606, 0,9, 0
0.5170624625823189, 64.20799307150497, 0.5414160043728493, 0.3964706691232229, 1,7, 0
0.5164637796846937, 51.47161027512276, 0.5231628562785662, 0.3847068495204409, 0,6, 0
0.5351559901549924, 48.665940382449506, 0.5246880062646955, 0.3817713431958947, 0,9, 0
0.4899221712233087, 39.25139234190614, 0.5334280104860105, 0.39601552582410166, 0,9, 0
0.5002328211268543, 30.764980542729944, 0.5489220740008658, 0.3923020904156945, 0,7, 0
0.536020754340451, 26.134997401732, 0.530595511007214, 0.364994994570729, 1,6, 0
0.4992350162974789, 1565.839265524456, 0.5607132960691862, 0.38729979112894214, 0,6, 0
0.5651566553582119, 16.98256601244846, 0.4912231561948967, 0.3596961030996344, 1,9, 0
0.6223641322424001, 9.273464726800897, 0.4657540197305087, 0.3543135908798218, 0,7, 0
0.5705448014368389, 160.4453783706826, 0.5623992427493602, 0.3756960815437329, 0,9, 0
0.5447349165169959, 14.795659377481288, 0.5665024110554522, 0.3679488852480082, 0,6, 0
