acuracia,loss,frr,fpr, removed, n_clf, tp_removed
0.09825051553249518, 2.3036959122288754, 0.8944041643372586, 0.40467750686587217, 0,0, 0
0.21525976185724738, 2.133749644921099, 0.8082438020289254, 0.5198604720745247, 0,0, 0
0.45000997804829374, 1.6551044292226091, 0.669650789228749, 0.4248748141938375, 0,0, 0
0.5144681700259429, 1.5327850997932184, 0.6598405948900692, 0.41741100023567407, 2,6, 2
0.5639592895629615, 1.5528963321555616, 0.6197556197885692, 0.35440188552641766, 2,6, 2
0.5306991285837823, 1.475123488676748, 0.6560355400905182, 0.4138632399327826, 3,9, 3
0.614182132641522, 1.3240318928449912, 0.5804623363343553, 0.37173384188192116, 2,7, 2
0.6586842280316637, 1.3624648611090826, 0.5438004816675177, 0.3584734472437821, 2,8, 2
0.6491053016696601, 1.1933048902508665, 0.5237868751743782, 0.3571556593780995, 4,7, 4
0.6926761125523847, 1.1724399989191436, 0.479966631603133, 0.3349889498486202, 5,9, 5
0.6624758863832901, 1.0868931489118352, 0.5286408356400689, 0.3579012820498692, 4,4, 4
0.6758464710969201, 1.0329380886900603, 0.4914999284744894, 0.3469870021334224, 4,6, 4
0.7142286968668928, 0.9674007985977983, 0.46262403431071797, 0.2968560626121254, 4,4, 4
0.6825650236147143, 0.9660580403192547, 0.521291215392083, 0.3667605866969882, 8,10, 8
0.6991951041043039, 0.9575211807246861, 0.46263324166437153, 0.32910487475394207, 3,9, 3
0.6839619503758398, 0.9172622026525091, 0.4889920410967695, 0.3418993066212383, 4,5, 4
0.7327878666932748, 0.8803047974311468, 0.46312027504331055, 0.324853623342729, 8,10, 8
0.7045832501829309, 0.8937634712379307, 0.4898865530398849, 0.3427341032179831, 4,6, 4
0.7401716224306526, 0.883459186173682, 0.39589571003316143, 0.27914061134751117, 7,10, 7
0.729860972527107, 0.8572806063969076, 0.42245998534816354, 0.283176873774786, 2,4, 2
0.7357147608594425, 0.8376222955387335, 0.4109250719249647, 0.294196881130675, 2,8, 2
0.7093061930419743, 0.8366507495199649, 0.4381459209113747, 0.3173866901963927, 3,7, 3
0.7280649238342314, 0.8266351166970409, 0.4218835604956323, 0.32636574564575616, 3,8, 3
0.7506818333000732, 0.7984579922648729, 0.39526421721704064, 0.29359483136258147, 2,3, 2
0.74230027273332, 0.7887347472966058, 0.4160576857699393, 0.3039433409730897, 8,10, 8
0.7386416550256103, 0.8008144362546893, 0.4298574841810705, 0.3086474201204017, 3,6, 3
0.7550056542273664, 0.7897684170850832, 0.37162003248215575, 0.2877671280894956, 2,5, 2
0.7583981906472428, 0.7721848957611317, 0.3688880902652021, 0.28212312543220175, 2,4, 2
0.7722344176145812, 0.7901970455169769, 0.3607252902991287, 0.2891539840157807, 2,8, 2
0.7727665801902481, 0.768237936935038, 0.37922602480743284, 0.3029129396050952, 3,3, 3
0.7454932481873212, 0.7738441887011032, 0.4044388886859711, 0.31749923084068055, 2,7, 2
0.7260027938535223, 0.7934434640807657, 0.43625468576763604, 0.31898570600824544, 2,7, 2
0.7593294751546598, 0.7909058041930594, 0.3427877182389144, 0.27328890283738516, 2,9, 2
0.7756269540344575, 0.7429899167177113, 0.35619125769918336, 0.29352997657963853, 3,3, 3
0.7569347435641588, 0.7345613878984527, 0.34358582263261167, 0.27557139793433605, 5,7, 5
0.7812146610789596, 0.710344128246808, 0.33849962053762694, 0.2738414733284842, 7,8, 7
0.7798842546397925, 0.7250194608289146, 0.3283301924648081, 0.2641128286241685, 7,10, 7
0.7768908401516663, 0.7134737556442691, 0.3385592629829101, 0.2631111091033004, 5,5, 5
0.7896627419676712, 0.6762791325738282, 0.322249498552252, 0.2667972344346419, 2,3, 2
0.7989755870418412, 0.6686694178324767, 0.3133586479404466, 0.2518212709348073, 3,5, 3
0.7883988558504623, 0.6668170557509013, 0.33478498453679834, 0.27175064995878756, 6,8, 6
0.7926561564557972, 0.6986341207778679, 0.33438882906637635, 0.2664978881287011, 8,10, 8
0.7982438635002993, 0.6672226898219926, 0.3242079309872997, 0.2590334531095462, 7,7, 7
0.8023016031397592, 0.6652552795904035, 0.29959214305757514, 0.2501385797167213, 4,5, 4
0.7985764651100912, 0.6577541915189387, 0.3076297875265634, 0.25637643892710416, 5,6, 5
0.8078893101842612, 0.6527784836718455, 0.2975682793961246, 0.2480192100728891, 7,9, 7
0.7925896361338389, 0.6693202664595053, 0.31926753757274406, 0.2661026469870689, 4,6, 4
0.798376904144216, 0.646168734386969, 0.3119894559954323, 0.254461067270918, 7,7, 7
0.8051619769839686, 0.6407526438920907, 0.30203767832404727, 0.2580361900909815, 4,6, 4
0.8115479278919709, 0.6127804912171002, 0.2851623454725778, 0.2405780103090262, 7,7, 7
0.8084214727599282, 0.6108724579665843, 0.30329257543917215, 0.23829310967484474, 9,10, 9
0.8107496840284707, 0.6017644548648358, 0.2921755077043925, 0.23785044157308352, 2,3, 2
0.8159382691412227, 0.6126632712743205, 0.2815638189532723, 0.2361376295324544, 6,8, 6
0.8067584647109692, 0.6613353453191224, 0.29537073794243474, 0.24617401697163885, 5,8, 5
0.806891505354886, 0.632403035606702, 0.29709678066876516, 0.2587449212120315, 5,6, 5
0.8163373910729728, 0.6323818752419876, 0.2797569075504056, 0.24630437265797364, 7,9, 7
0.8142752610922637, 0.6091332611994837, 0.26753441172089915, 0.2405739988952329, 6,6, 6
0.8138096188385552, 0.632979315366012, 0.2925996188503141, 0.2464751048596644, 5,8, 5
0.8156721878533892, 0.640372590301515, 0.2791630390075264, 0.24747318094343085, 4,7, 4
0.815073504955764, 0.6131870874637382, 0.2891046401708996, 0.25358933004045814, 8,9, 8
0.8048293753741768, 0.6244624212213833, 0.29282776517926784, 0.2506316975217593, 3,5, 3
0.8168695536486397, 0.6096814792172774, 0.27754257091858003, 0.24288019910093703, 2,4, 2
0.815805228497306, 0.601068962499685, 0.26860804534331384, 0.23184499600887698, 8,9, 8
0.8138761391605135, 0.6077767214664768, 0.2858919701122455, 0.24188959896992268, 5,7, 5
0.8189982039513071, 0.6050535215455707, 0.27784269760132563, 0.23904112231641833, 3,8, 3
0.8134770172287634, 0.6299594305984909, 0.28767038536186645, 0.24367197440942426, 4,9, 4
0.8125457327213463, 0.6176420640439348, 0.2659156950936355, 0.2399360019754997, 5,7, 5
0.8136765781946385, 0.6145382705164835, 0.274975658103866, 0.24266079260056153, 6,7, 5
0.8144748220581388, 0.608995263607757, 0.2863675664674482, 0.2447267504376691, 7,8, 7
0.8220581387613916, 0.5945781996230052, 0.2681642280882163, 0.23958846065703449, 7,8, 7
